id,prompt
129,"African documentary cinema style, a leopard lounges lazily on a thick horizontal branch of an acacia tree with limbs dangling. Its spotted fur blends with the light and shadow patterns on the bark. It suddenly perks its ears and lifts its head, amber eyes locking onto distant prey, muscles tensing ready to leap down. The tip of its tail twitches slightly. Camera pushes in from wide shot to leopard face close-up."
130,"Documentary underwater slow motion, a pod of dolphins swims in sync beneath the sunset-lit sea surface. Silver bodies trace graceful arcs in the water, occasionally leaping above the surface spinning in the air before splashing back with white spray. Golden sunset rays penetrate the water illuminating the dolphin pod. Bubbles spray from blowholes rising through the water. Camera tracks from the side underwater in parallel."
131,"Wuxia cinema style, a white-haired Taoist priest practices tai chi in front of a Wudang Mountain temple in morning mist. Wearing a gray Taoist robe, his movements flow like drifting clouds — slow yet powerful. His long beard floats with each turn. Thin mist swirls across the bluestone slabs beneath his feet. Distant peaks fade in and out of a sea of clouds. Camera slowly orbits from the side. Soft-lit medium shot full body."
132,"Documentary cinema style, at 3 AM inside the Tsukiji fish market, a veteran fish dealer wields a knife to break down a massive bluefin tuna. A sharp long blade cuts precisely along the fish's grain, revealing bright red flesh glistening with oil under cold white light. Ice chips and scales fly. Surrounding buyers watch and converse. Camera at counter height shooting the cutting process from the front. Medium close-up."
133,"Western cinema feel, an old cowboy on a chestnut horse drives a cattle herd across the dusty plains of a Texas ranch. He wears a felt hat, his whip cracking through the air as the herd runs ahead kicking up a brown dust curtain. Backlit sunset turns everything into dark golden silhouettes. A distant windmill turns slowly on the horizon. Aerial side tracking shot. Extreme wide shot."
134,"Humanitarian documentary style, an Omo tribe woman walks along a red dirt path on the Ethiopian highlands balancing a clay pot on her head. She wears layer upon layer of colorful beaded necklaces around her neck, her lip plate glinting in the sunlight. She walks barefoot through golden grass with the pot perfectly still atop her head. Distant thatched-roof village huts emit cooking smoke. Medium shot frontal slow push-in."
135,"Boxing cinema style, two fighters exchange fierce blows under the ring spotlight. One fighter throws a right hook connecting with the opponent's cheek, sweat and spray bursting from the impact point. The glove deforming on impact is clearly captured in slow motion. Ropes vibrate from the force. The audience roars from the shadows. Ultra slow-motion low-angle close-up frontal shot of the strike."
136,"Japanese cinema style, an elderly man in an indigo blue kimono walks slowly alone through the Arashiyama bamboo grove path in Kyoto carrying a bamboo umbrella. Towering bamboo stalks rise straight on both sides like a green vault. Bamboo leaves rustle in the breeze as dappled light shifts along the path. Distant temple bells ring. Camera fixed head-on as the figure slowly approaches from afar. Symmetrical composition."
137,"Musical cinema style, a brass band marches and performs on a sunlit New Orleans French Quarter street. The trombonist slides the tube blowing a soaring melody as the trumpeter plays skyward. They wear white shirts and black suspenders stepping forward to the beat. Onlookers clap and sway to the rhythm. Sunlight reflects golden gleams off the brass instruments. Medium tracking shot."
138,"War cinema style, a young soldier presses his back against the trench wall gasping for breath in the mud. His helmet is caked in mud, his face blackened by gunpowder smoke with only the whites of his eyes clearly visible. Distant shells explode sending up dirt as shockwaves shake the trench walls causing soil to crumble. He grips his rifle clenching his jaw preparing to charge. Dark oppressive tones. Close-up frontal slightly overhead."
139,"Documentary cinema style, inside the alleys of Kashgar's old city, an elderly Uyghur coppersmith squats at his doorstep hammering a copper kettle. His hammer strikes the copper surface rhythmically producing crisp clanging sounds. Intricate geometric patterns gradually emerge on the kettle's surface. The old man has a grizzled beard with veins bulging on his hands. Sunlight enters from above the narrow alley illuminating swirling copper dust particles. Close-up overhead shot of hands."
140,"Cinematic slow-motion portrait, a Black female dancer performs modern dance in an empty industrial warehouse. She wears a loose white shirt dancing barefoot on the concrete floor spinning and leaping. Flour rains down from the ceiling drifting like white snow through the spotlight beam. Each arm sweep and turn kicks up powder forming dynamic trails. Camera captures from multiple angles in slow motion. Medium shot artistic lighting."
141,"Documentary photography cinema style, the morning ritual ceremony at Varanasi on India's Ganges River bank. A Brahmin priest waves a copper lamp in circles on the riverbank steps. Flames leave orange light trails in the morning mist. Hundreds of worshippers soak in the river praying as marigold garlands float on the water. Wisps of incense smoke rise. Camera slowly pans from a boat on the river. Wide shot."
142,"Sci-fi cinema style, inside a laboratory a female scientist peers through a microscope at a petri dish. She removes her safety goggles revealing focused eyes, rapidly writing data in her notebook. Behind her, experimental instruments flash with blue-green liquid and tangled tubing. Sterile lighting emits a cold white glow. She uses a micropipette to precisely drop reagent into the dish. Close-up side shot."
143,"Cinematic sports photography, a figure skater completes a quadruple jump on ice. She wears a blue dress encrusted with rhinestones spinning four times at high speed in the air before landing solidly on the ice. The blade cuts into the ice surface spraying fine ice crystals. Her skirt flares open like a blooming flower during the spin. The spotlight follows illuminating her entire body. Ultra slow-motion from ice-level low angle."
144,"Humanitarian documentary style, inside Fez's ancient leather tannery, a craftsman stands barefoot in a giant stone pit treading on animal hides. Circular stone pits arranged in neat rows each filled with different colored natural dyes. Workers' skin is stained reddish-brown by the dyes. Steam rises from hot dye vats. Camera from the tannery wall top looking down on the entire workshop. High-angle panorama."
145,"Cinematic rain portrait, a young East Asian man in a white shirt stands with his head tilted back and eyes closed in a downpour in an empty parking lot. Rain soaks through his shirt clinging to his body, wet hair plastered to his forehead. Raindrops in slow motion slide down his cheek like transparent beads. Distant car headlights flicker blurrily. Camera slowly orbits. Close-up half-body slow motion."
146,"Documentary cinema style, a group of pilgrims circumambulates Mount Kailash on the Tibetan Plateau. Wearing heavy Tibetan robes, they prostrate themselves full-length with every step. Mud on their foreheads and devout expressions are deeply moving. Prayer flags snap fiercely in the strong wind. The snow-capped mountain stands sacred under a deep blue sky. Camera follows from the side at low angle. Medium shot."
147,"Food documentary style, a portly Italian man tosses pizza dough by hand in front of a brick oven in old Naples. The dough spins in the air growing larger and thinner with each toss. The brick oven's open flames illuminate his flour-dusted apron and smiling face. He catches the dough, spreads tomato sauce and mozzarella, then slides it into the oven. Camera frontal medium shot capturing the full process."
148,"Cinematic ballet photography, in an empty rehearsal hall a pair of ballet dancers practices a pas de deux lift. The male dancer lifts the female overhead as she extends her limbs in the air like a soaring swan. A massive mirrored wall reflects both figures. Natural window light casts rectangular blocks on the wooden floor. Dust motes drift slowly through the light beams. Camera slowly pushes in from wide to medium shot."
149,"Street documentary cinema style, an elderly Black saxophonist plays with eyes closed and deep emotion inside a New York City subway car. Some passengers look down at their phones while others gaze and listen. The train speeds through the tunnel with occasional flashes of light in the darkness outside. The old man's deeply lined face and wild white hair. The saxophone gleams warm gold under the car's lighting. Close-up portrait."
150,"Sports cinema slow motion, a sprinter exploding from the starting blocks. Muscular force transmits through the limbs as fingers lift off the track surface kicking up rubber granules. Facial muscles contort from extreme exertion. Spiked shoes strike the track surface spraying fine particles. Background completely blurred retaining only track lines. Ultra slow-motion side close-up."
151,"Nature cinema aerial, the cherry blossoms of Japan's Mount Yoshino in full bloom like a pink sea of clouds in spring. A gentle breeze sends petals drifting through the air like snowflakes, slowly settling on the mountain path. The vermilion roof of a distant ancient temple peeks through the sea of flowers. A stream flows through the valley bottom with petals floating on the surface. Aerial glides slowly from summit to valley floor. Wide shot."
152,"Cinematic storm photography, massive waves pounding Ireland's Cliffs of Moher. Ten-meter-high white spray crashes over the black cliff tops shattering into airborne mist. Gray-green Atlantic swells advance in rows like an army. Grass at the cliff edge thrashes violently in gale-force winds nearly flat to the ground. A flock of seagulls struggles to circle in the strong wind. Fixed side shot. Medium shot."
153,"Nature documentary time-lapse, the complete process of a giant corpse flower blooming in an equatorial African rainforest. Deep red petals slowly unfurl revealing the central yellow spadix. Heat released by the flower creates faint steam in the cool air. Surrounding insects attracted by the scent fly in continuously gathering on the petals. Time-lapse macro frontal shot of the flower opening."
154,"Cinematic aerial, the Lofoten Islands of Norway in winter polar night, purple and green aurora borealis dance vigorously across the sky above the fjord. Fishing village red wooden cabins glow with warm yellow window light reflected in the calm water. Distant snow-capped mountain silhouettes are clearly visible in the aurora's glow. A fishing boat slowly returns to port trailing light on the water. Time-lapse aerial panorama."
155,"Nature cinema style, sunlight penetrates the hundred-meter-tall canopy of California's Sequoia National Park. Golden light columns beam through gaps in the canopy directly onto the forest floor, illuminating spores and pollen floating in the air. A deer emerges from behind a massive tree root stepping into the light column bathed entirely in golden light. Ferns carpet the ground in green. Camera slowly tilts up to the canopy."
156,"Storm chaser cinema style, a massive rainbow spans a wheat field in Nebraska after a thunderstorm. Dark clouds retreat from the right side of the frame revealing blue sky. Golden wheat waves roll and surge in the post-storm wind like an ocean. A red pickup truck sits on a muddy field road. The last few raindrops sparkle in the sunlight like diamonds. Extreme wide shot fixed."
157,"Cinematic volcanic time-lapse, an Icelandic fissure eruption at night. A curtain of orange-red lava erupts along a hundreds-meter-long ground fissure. Lava fountains reach tens of meters high as molten rock fragments trace orange arcs through the air before falling. Lava rivers wind across the black surface glowing incandescent red. Steam billows in the night sky. Wide shot fixed."
158,"Nature documentary aerial, at the confluence of the Amazon and Negro rivers, two differently colored waters flow side by side for kilometers without mixing. Brown-yellow and black river waters form a sharp dividing line. A pink river dolphin leaps at the boundary. Tropical rainforest on both banks extends like green walls to the horizon. Aerial camera flies slowly along the meeting line of the two rivers. Extreme wide shot."
159,"Cinematic blizzard photography, a Hokkaido snow country train traverses a white world of blizzard. Snow piled higher than the windows on both sides of the tracks forms a white tunnel. The train's headlight beams pierce through the snow mist as twin cones of light. Through the blizzard only the faint red taillights of the receding train are visible. Camera fixed from the center of the tracks as the train departs. Minimalist frame."
160,"Nature cinema aerial, the full autumn panorama of Emerald Lake in the Canadian Rockies. The glacier-fed lake displays a surreal turquoise green. Surrounding slopes interweave golden larch and deep green spruce like an oil painting. A bald eagle sweeps across the lake surface with wingtips nearly touching the water. A gentle breeze ripples the surface with fine wavelets. Aerial slowly descends and pushes in."
161,"Cinematic tidal photography, moonlit floodwaters rush rapidly into France's Mont-Saint-Michel. Seawater visibly advances across flat sand surrounding the mountain base. Moonlight lays a silver path across the water to the horizon. The abbey spire light flickers in the darkness like a lighthouse. A flock of sheep on the sandy flat runs to higher ground driven by the tide. Time-lapse medium shot."
162,"Nature documentary style, the moment an Icelandic geyser erupts. A boiling column of water blasts from underground shooting twenty meters into the air. Steam instantly condenses in the frigid air into a massive white cloud. Water droplets scatter through the air like rain. Surrounding sulfur crystals appear yellow and white. Tourists at a safe distance gasp and step back. Slow-motion frontal low-angle tilt up."
163,"Cinematic wilderness photography, a lonely castle ruin in the Scottish Highlands during a thunderstorm. Lightning illuminates gray stone walls and a collapsed tower. Rainwater pours down the broken walls like miniature waterfalls. Wild grass thrashes madly in the gale. A crow flies out of a broken window disappearing into the rain curtain. Fixed frontal medium shot. Gothic dark tones."
164,"Nature cinema time-lapse style, the Milky Way slowly rotating above the Sahara Desert under a starry sky. The foreground is a black rocky desert landscape with scattered white quartz stones faintly glowing in starlight. A meteor streaks through the center of the Milky Way leaving a brief bright trail. Distant sand dune silhouettes take on a deep blue tone in the starlight. Fixed ultra-wide-angle time-lapse panorama."
165,"Cinematic flood documentary, the Hukou Waterfall on the Yellow River after spring snowmelt. Muddy yellow water plunges with thunderous force from a riverbed tens of meters wide into a deep chasm. Water mist rises tens of meters forming a massive rainbow in the sunlight. Rock walls tremble under the water's impact. Tourists at the railing are soaked by spray. Camera from in front of the falls at low angle tilting up. Awe-inspiring panorama."
166,"Racing cinema style, an F1 car cornering at high speed on a wet track in the rain. Tires kick up two tall plumes of water spray as brake discs glow red through the rain. The low-slung car hugs the ground like a flying projectile sweeping past the corner apex curb. Water spray forms vortices above the aerodynamic components. Camera from the outside of the corner at low angle tracking. Ultra slow-motion medium shot."
167,"Military cinema style, three armed helicopters in formation skim low over a Southeast Asian jungle canopy at dawn. The rotor downwash bends the trees as leaves and water droplets scatter in all directions. Thin mist forms vortices around the fuselages. Cabin doors are open revealing silhouettes of soldiers inside. Camera from ground level in the jungle tilting up as helicopters pass over. Low-angle dynamic medium shot."
168,"Seafaring documentary style, a traditional Polynesian double-hulled outrigger canoe sails through azure seas in the South Pacific. The woven sail billows in the trade winds as the outrigger float bobs in the waves. Two sailors adjust the rigging to control direction. Sunlight illuminates the sea to translucent emerald green. In the distance, the silhouette of a volcanic island shimmers in the heat haze. Aerial side tracking shot."
169,"Cinematic night chase, a black Porsche drifts around a curve on Tokyo's Metropolitan Expressway. Tires smoke white leaving black arc marks on the asphalt. City nightscape lights streak past the car windows as colorful light trails. Blue flames shoot from the exhaust pipe. Camera mounted on a chase car from behind at low angle capturing the full drift. Close-up."
170,"Train documentary cinema style, a green-skin train crosses through the vast rapeseed flower fields of Luoping, Yunnan. Brilliant yellow flower seas extend infinitely on both sides to the distant mountains. The train whistle echoes across the fields. Passengers lean out windows to take photos. Wind blows through the flowers sending waves rolling like a golden ocean. Aerial from directly above the train slowly ascending. Spectacular panorama."
171,"Space cinema style, a space station robotic arm slowly extends to grab a floating satellite module. The arm's joints extend section by section like enormous metal fingers. The satellite's solar panels glitter gold in sunlight. Earth's curved horizon rotates slowly at the bottom of the frame with blue oceans and white clouds clearly visible. An EVA astronaut floats in the distance monitoring operations. Medium shot."
172,"Polar expedition documentary, an orange tracked polar vehicle struggles across the Antarctic ice sheet cresting ice ridges. Fine ice crystals kicked up behind the vehicle sparkle in the sunlight like diamond dust. The endless white ice plain extends to the horizon. Weather instruments on the roof rotate in the wind. The sky displays the unique ice-blue of polar regions. Aerial from high above tracking the vehicle. Extreme wide shot."
173,"Cinematic sailing race photography, a racing yacht sails at an extreme heeling angle on the crest of waves in heavy wind. Crew members hang fully over the gunwale using their body weight to balance the boat as seawater sprays from the hull across the deck. The carbon fiber mast bends like a bow under wind force. A massive colorful spinnaker booms thunderously in the strong wind. Water-level camera at low angle tilting up. Dynamic medium shot."
174,"Engineering documentary style, a massive tunnel boring machine rotates its cutting face into the rock. Dozens of alloy cutters on the ten-meter-diameter cutterhead spark as they grind against the rock wall. Crushed rock and slurry continuously spill from gaps in the cutterhead onto the conveyor belt. Rows of LED lights inside the tunnel illuminate the damp concrete walls. An engineer monitors the instrument panel nearby. Frontal medium shot."
175,"Cinematic firefighting scene, a red fire engine speeds through a smoke-filled street. The aerial ladder slowly rises and extends while in motion. Firefighters jump from the truck sides pulling hose lines rushing toward the burning building. Water jets from high-pressure nozzles strike the flames generating enormous steam. Firelight reddens the entire street. Camera fixed from the building across the street. Medium dynamic full scene."
176,"Macro cinema style, ultra slow-motion of a raindrop falling from a leaf tip. The droplet stretches into a teardrop shape the instant it detaches from the leaf, then strikes a puddle below creating perfect concentric ripples and a central rebound column. Surrounding grass blades bear dewdrops reflecting tiny inverted worlds. Background completely blurred to emerald green. Ultra-high-speed macro frontal shot."
177,"Cinematic glass craftsmanship, inside a Murano Island glass workshop an old master pulls a glob of incandescent orange molten glass from the furnace. He continuously rotates the blowpipe while blowing as the glass expands into a transparent sphere. An assistant uses tongs to shape and draw out an elegant neck contour. The furnace fire reddens the craftsman's sweat-covered face. Camera from the side in close-up capturing the blowing process."
178,"Archaeological documentary cinema style, inside Egypt's Valley of the Kings an archaeologist gently brushes sand from a wall painting with a small brush. Three-thousand-year-old colored murals gradually emerge under the flashlight beam. Gold and blue pigments remain vivid. Dust in the tomb chamber drifts slowly through the light beam. The archaeologist holds their breath with meticulous care. Close-up of hands and mural."
179,"Nature cinema style, inside a New Zealand glowworm cave thousands of glowworms emit blue-green light from the dark ceiling like a starry sky. A small wooden boat drifts silently on the underground river. The boatman pulls the boat forward by rope without making a sound. The water surface perfectly mirrors the biological starscape overhead. The entire frame is illuminated only by the blue glow of the glowworms. Medium shot frontal."
180,"Cinematic macro slow motion, dandelion seeds detaching from the flower head and scattering in a light breeze. Each seed's white downy parachute slowly drifts upward in the sunlight like a tiny parasol. Backlight creates a golden halo along the edges of the filaments. Against the blue sky background the seeds float in different directions gradually receding. Macro close-up fixed shot. Dreamy soft-focus quality."
181,"Spy thriller cinema style, a man in a dark overcoat waits beneath the snow-covered Prater Ferris wheel in Vienna on a winter night. His white breath is clearly visible under the streetlamp as the red dot of his cigarette flickers. The Ferris wheel turns slowly, its cabin lights forming a slowly rotating ring of light in the snowy night. The distant clang of a tram is heard. Medium shot frontal fixed."
182,"High-end jewelry advertisement cinema style, a diamond necklace slowly rotates on a display turntable. Dozens of diamonds refract rainbow-colored fire under the spotlight. Light reflected from each facet flickers and dances as the rotation angle changes. Black velvet background highlights the dazzling brilliance of the diamonds. Macro lens slowly pushes in to a single diamond close-up. Extreme detail."
183,"Disaster cinema style, a concrete building slowly tilts and collapses in a cloud of dust during an earthquake. Concrete fragments and rebar collide as they fall. A massive gray dust cloud rolls outward from the collapse engulfing the street. People scream and flee in the distance. The ground shakes violently causing the camera to jolt. Multi-angle slow-motion recording of the full collapse."
184,"Cinematic aquarium shot, inside a massive cylindrical tank a blue jellyfish slowly pulses upward in the darkness. Its translucent bell releases faint blue bioluminescent light with each contraction. Long tentacles trail through the water like dancing ribbons. Lighting in the tank creates a deep-sea blue ambiance. A little girl presses close to the glass gazing up in wonder. Close-up side shot."
185,"Classical music cinema style, a female cellist performs alone in an empty European stone church. The bow draws deep rich melodies from the strings that reverberate off the stone walls. Afternoon light through stained glass windows casts colored blocks on the floor. She plays with eyes closed swaying gently with the melody. Camera slowly descends from the church dome to a medium shot of the performer."
186,"Cinematic bird's-eye time-lapse, a city from sunrise to late night over a complete day. Morning mist recedes revealing building outlines; during the day traffic and pedestrian flows surge through streets like blood through veins. As the sun sets, city lights switch on in sequence. Late at night only scattered car headlights and blinking traffic signals remain. Clouds race across the sky casting moving shadows. Ultra-wide fixed aerial time-lapse panorama."
187,"Documentary cinema style, dozens of colorful hot air balloons launch simultaneously at dawn in Turkey's Cappadocia. Red, yellow, blue, and green balloons rise slowly above the fantastical mushroom rock landscape. Balloon burners blast orange flames with a roar. Tourists in the baskets excitedly look down. Morning light paints the entire rock valley gold. Aerial weaving between the balloons. Panorama."
188,"Medical documentary cinema style, a surgeon operates with precision under a shadowless lamp in the operating room. The doctor wearing a magnifying headlamp handles surgical instruments with careful movements. Blood stains on the gloves are clearly visible under the bright light. A cardiac monitor beeps rhythmically in the background. A nurse passes instruments in seamless coordination. Close-up of the hands during the procedure."
189,"Cinematic fireworks photography, a massive chrysanthemum firework blooms in the night sky above a river during a Japanese hanabi festival. Golden sparks spread from the center outward like petals opening then slowly cascade like weeping willow branches. The river surface mirrors the complete symmetrical firework image. Spectators in yukata on both banks gaze skyward in awe. Camera from behind the crowd aimed at the sky. Medium to wide shot."
190,"Diving documentary style, descending into a cenote on Mexico's Yucatán Peninsula. The diver descends from a circular opening into underground water of crystalline clarity. A shaft of light from the opening beams down like a stage spotlight illuminating the azure water. Stalactites hang from the underwater ceiling like a stone forest. The diver's bubbles rise along the light column and vanish at the surface. Camera from underwater looking up."
191,"Cinematic industrial photography, inside a Jingdezhen porcelain workshop an old master rapidly throws a thin-walled bowl on the potter's wheel. The spinning clay takes shape between his fingers as if by magic, growing thinner and taller. Muddy water splatters from centrifugal force. The bowl wall becomes so thin it is nearly translucent. Once complete he cuts the base with a wire and gently lifts off the bowl. Natural window light enters from the side. Close-up of hands."
192,"Expedition cinema style, a cave explorer's headlamp illuminates a vast underground crystal cavern. Transparent selenite crystals grow like giant swords crossing from floor and ceiling. The explorer climbs over a crystal column more than a meter in diameter. The headlamp light refracts into countless points of light across the crystal faces. Dripping echoes emanate from deep in the cave. Medium shot tilt up. Fantastical imagery."
