id,prompt
19,第一人称VR赛博朋克格斗游戏，玩家在地下黑市擂台上与改造人拳手对决。对手的金属手臂挥来一拳玩家侧头闪避感觉拳风擦过耳边。视角随闪避急速偏移。玩家反击用植入的振动刀片刺向对手腹部火花飞溅。周围观众的呐喊声和霓虹灯光交织。暗色调动作风格。
20,VR太空空间站修复游戏，玩家穿着舱外航天服在空间站外部进行维修。双手用扳手拧动螺栓。转头看到远处一颗流星划过太空。低头看到脚下地球上的飓风云系旋转。一块太空碎片高速飞来玩家本能侧身闪避碎片擦过肩甲。头部缓慢转动模拟宇航服限制。
21,第一人称VR异形恐怖游戏，玩家在黑暗的飞船走廊中用运动追踪器搜索异形。绿色屏幕上的光点越来越近发出急促的哔哔声。玩家颤抖地举起火焰喷射器转头检查头顶的通风管道。黏液从管道口滴落在面罩上。突然异形从正前方天花板坠下视角猛烈后仰。恐怖科幻。
22,VR机器人工厂塔防游戏，玩家站在指挥台上俯瞰整个工厂防线。成群的敌方机器人从远处冲来。玩家转头巡视各个防御塔的状态伸手激活左侧的特斯拉电塔。电弧击中前排机器人火花和零件飞溅。右侧防线告急玩家急转头下达增援指令。全息战术地图悬浮眼前。
23,第一人称VR太空海盗游戏，玩家站在飞船甲板上指挥船员接舷战。敌船从右舷逼近发射钩爪锁定两船。玩家拔出等离子手枪射击爬上甲板的敌海盗。一颗子弹擦过头盔视角本能偏转。转身看到船尾炮手正在装填加农炮。头部视角随船身在太空中的翻转而倾斜。
24,VR赛博朋克夜总会游戏场景，玩家推开厚重金属门进入地下夜总会。低音炮震动视野边缘产生脉动效果。激光和全息舞者在舞池中央表演。玩家穿过人群转头观察吧台边的线人目标。调酒机器人在空中抛接酒瓶。玩家靠近目标开始对话视角稳定对焦面部。霓虹暗调。
25,第一人称VR末日废土游戏，玩家驾驶改装武装皮卡在核废土荒漠中疾驰。挡风玻璃布满裂纹沙尘打在玻璃上。右侧后视镜中可见追击的摩托车帮派。玩家转头喊副驾的同伴操作车顶机枪。机枪开火弹壳从视野上方滑落。前方出现被掩埋的高速公路废墟。末日写实。
26,第一人称VR心理恐怖游戏，玩家在废弃精神病院的走廊中缓缓前行。手中油灯只能照亮两米范围。墙壁上的涂鸦在火光中似乎在移动。远处传来铁链拖地声。玩家转头看到身后走廊中的灯一盏盏熄灭黑暗正在逼近。加速前进视角剧烈晃动。日式恐怖画风。
27,VR恐怖逃生游戏，玩家被困在一间不断缩小的房间中。墙壁发出金属摩擦声缓缓向中心挤压。玩家四处转头寻找逃生线索。发现天花板有一个通风口伸手跳跃攀爬。身体挤入狭窄管道视角被限制在管道前方。身后传来墙壁合拢的轰响声。幽闭恐惧写实风格。
28,第一人称VR鬼屋探索游戏，玩家手持摄像机的夜视模式在日式废弃旅馆中搜索。绿色夜视画面中走廊尽头站着一个白衣长发女鬼。玩家颤抖地举起相机拍照闪光灯亮起的瞬间女鬼消失。转头发现女鬼出现在身后不到一米处。视角极速后退。画面出现严重噪点干扰。
29,VR深海恐怖游戏，玩家驾驶小型潜水器在漆黑的马里亚纳海沟下潜。探照灯只能照亮前方十米。雷达上出现巨大的不明生物信号正在接近。玩家转头看到右侧舷窗外黑暗中一只巨大的眼睛正在注视自己。潜水器被撞击剧烈摇晃警报声大作。深海黑暗恐怖风格。
30,第一人称VR丧尸医院游戏，玩家用消防斧劈开被封死的门冲入黑暗的手术室。手术灯突然亮起照亮手术台上正在爬起的尸体。玩家举斧迎击砍中丧尸肩部鲜血飞溅。背后传来玻璃碎裂声更多丧尸从窗户涌入。视角在多个威胁间快速切换。血腥写实恐怖。
31,VR克苏鲁恐怖游戏，玩家在暴风雨的新英格兰渔村中探索。推开教堂大门发现内部布满触手状的肉质组织在蠕动。玩家仰头看到穹顶裂开露出一只巨大的非人类眼球正在转动凝视。理智值开始下降画面边缘出现扭曲变形效果。视角不自主地摇晃。洛夫克拉夫特风格。
32,第一人称VR废弃矿井恐怖游戏，玩家只有头顶矿灯一个光源在坍塌的矿道中前进。支撑木柱发出嘎吱声碎石不断从头顶落下。玩家低头躲避碎石视角下沉。远处黑暗中出现两个反光的红色眼睛。玩家摸索腰间的镐头准备战斗。矿灯电量不断下降光线变暗。写实恐怖。
33,VR太空恐怖游戏，玩家是飞船上唯一的幸存者。穿过布满血迹的走廊寻找逃生舱。重力系统失灵物体在走廊中飘浮。玩家推开漂浮的椅子和文件前进。转头看到通风管道中有东西在移动。飞船AI用扭曲的声音播报不存在的乘客名单。视角在零重力中缓慢旋转。
34,第一人称VR鬼森林游戏，月光下玩家在迷雾弥漫的枯树林中只能靠火柴照明。每根火柴只能燃烧十五秒。擦燃火柴的瞬间发现周围站着数个面无表情的人偶。火柴熄灭后再擦燃时人偶位置发生变化距离更近。玩家疯狂转头发现自己被包围。极简恐怖画风。
35,VR水下沉船恐怖探索游戏，玩家潜入二战沉船残骸搜寻宝物。手电筒照亮锈蚀的船舱和漂浮的碎片。透过破损的舱壁看到更深处有异常的蓝色光芒。游向光源时水温骤降氧气读数加速下降。转头发现来路的舱门自行关闭。黑暗中传来金属敲击的节拍声。幽暗恐怖。
36,第一人称VR赛车游戏，玩家坐在F1赛车驾驶舱内高速过弯。G力使视角向弯道外侧偏移。右侧后视镜中另一辆赛车试图超车。刹车时鼻锥下压视角微微下沉。出弯加速时引擎轰鸣座椅震动传导至视野微颤。前方赛车尾部喷出的热浪扭曲空气。写实模拟赛车画面。
37,VR越野拉力赛游戏，玩家在北欧雪地赛段中驾驶拉力赛车飞驰。挡风玻璃上雪花不断堆积雨刮器节奏摆动。副驾驶喊出路书指令玩家按指令转动方向盘。车辆飞越山丘四轮腾空视角随重心变化上浮。着陆时视角猛烈下沉悬挂压缩。车外雪景高速掠过。写实拉力风格。
38,第一人称VR摩托车公路赛游戏，玩家骑在超级摩托车上贴弯过曼岛TT赛道。膝盖几乎擦地视角随倾斜大幅倾斜。出弯后加速到时速三百公里路边的石墙和房屋以恐怖速度掠过。前方车手在弯道中刹车尾灯亮起。风噪在头盔中呼啸。头部微微侧转检查弯道出口。
39,VR漂移赛车游戏夜间赛段，玩家在东京首都高速上漂移过弯。轮胎冒白烟橡胶焦味弥漫。车身侧滑时视角与行驶方向形成角度可以看到弯道出口。对面车道的来车大灯在视野中快速闪过。仪表盘转速表指针弹到红区。拉手刹进入下一个漂移衔接。赛博霓虹夜景。
40,第一人称VR卡车驾驶模拟游戏，玩家驾驶重型卡车在暴风雪中的阿拉斯加冰路上缓慢行驶。挡风玻璃外白茫茫一片能见度极低。玩家左右转头检查后视镜确认拖挂稳定。突然前方冰面出现裂缝紧急转向卡车侧倾视角随之大幅倾斜。远处其他卡车的车灯在雪雾中闪烁。
41,VR飞行赛车游戏，玩家驾驶反重力赛车在未来城市赛道上飞驰。赛道悬浮在摩天大楼之间。车辆进入螺旋赛段视角随赛车翻转天地颠倒。加速板上车速突破音速画面边缘产生压缩变形。前方赛车爆炸碎片飞向视野玩家急转闪避。头部随赛车倾斜翻滚。科幻风格。
42,第一人称VR拉力越野游戏，玩家驾驶越野车穿越非洲大草原。长颈鹿群在赛道旁奔跑。车辆冲过河流水花溅上挡风玻璃。土坡飞跃时视角随车体腾空上浮。着陆时车架发出金属碰撞声视角剧烈震动。转头看到副驾驶紧抓把手表情紧张。白天写实自然光渲染。
43,第一人称VR日式动漫风格RPG，玩家在樱花飘落的学园中奔跑上学。动漫风格的角色在走廊中打招呼。玩家转头看到窗外操场上巨大的机器人正在与怪兽战斗。爆炸冲击波震碎玻璃玩家举手挡脸。画面带有典型的赛璐璐动画色彩和速度线特效。头部晃动跑步节奏。
44,VR卡通风格平台跳跃游戏，玩家控制的角色在色彩鲜艳的蘑菇王国中跳跃。脚下是弹性的红色蘑菇每次踩踏弹起视角随跳跃大幅上升。空中转头看到远处金币排列成弧线。落地时视角下沉弹动。前方绿色管道冒出食人花张开大嘴。皮克斯风格三维卡通渲染。
45,第一人称VR日式恋爱模拟游戏，玩家坐在教室靠窗座位上。窗外樱花瓣飘入教室落在课桌上。转头看到邻座的动漫风格女生微笑着递来一张纸条。玩家低头看纸条内容。老师在黑板上写字粉笔灰飘落。放学铃声响起同学们起身离开。柔和的日系动漫色彩风格。
46,VR像素复古风格地牢游戏，玩家在八位像素风格的地牢中战斗。手持像素化的大剑砍向史莱姆怪物溅出方块状的绿色液体。经验值数字从怪物身上弹出。转头看到宝箱出现走过去打开获得金色装备。画面故意保留像素锯齿感但具有VR深度。头部动作控制视角。
47,第一人称VR水墨画风格武侠游戏，玩家在黑白水墨渲染的竹林中挥剑比武。剑锋划过空气留下墨色的轨迹残影。对手的剑气化为水墨飞溅的墨点。格挡时火花以书法笔触的形式飞溅。远处山水如卷轴般展开。玩家转身面对新的对手。中国水墨动画风格渲染。
48,VR手绘绘本风格冒险游戏，玩家在铅笔素描质感的童话森林中漫步。树木和花朵带有手绘线条和水彩填色。一只素描风格的小狐狸在前方引路不时回头看玩家。过桥时低头看到水面上铅笔画的鱼在游动。翻过山丘时远处的城堡如刚画出的速写。温暖的手绘插画风格。
49,第一人称VR蒸汽朋克风格游戏，玩家在充满齿轮和蒸汽管道的飞艇上操控方向舵。铜质仪表盘上的指针摆动蒸汽从阀门中喷出。透过舷窗看到云层中其他蒸汽朋克飞艇编队飞行。齿轮组在头顶旋转嘎嘎作响。玩家拉动操纵杆飞艇倾斜视角随之偏移。维多利亚工业风。
50,VR低多边形风格生存游戏，玩家在几何化的森林中用斧头砍树。树木以低多边形碎块形式倒下散落。玩家蹲下拾取木材低头查看手中材料。转头看到远处低多边形风格的鹿群在溪边饮水。太阳如多面体在天空中发出三角形的光芒。简约几何风格渲染。头部自然晃动。
51,第一人称VR漫画风格超级英雄游戏，玩家从摩天大楼顶部纵身跳下。下坠过程中视角急速向下城市街道迅速放大。张开双臂飞行在建筑间穿梭视角随转弯倾斜。手部释放能量波击碎前方坠落的陨石。碎片以漫画分格线的形式飞散。速度线和拟声词特效弹出。美漫风格。
52,VR浮世绘风格日本妖怪游戏，玩家在江户时代的京都街道上与妖怪对峙。画面以浮世绘版画风格渲染带有木版印刷的纹理质感。一只巨大的天狗从屋顶跳下挥动团扇制造狂风。玩家的衣袍被风吹动视角微微后仰。拔出武士刀刀身反射月光。扁平化日式传统画风。
53,第一人称VR纸艺剪纸风格游戏，玩家在由彩色剪纸构成的世界中冒险。每个场景如打开的立体书页展开。纸质的树木随风摇摆发出纸张沙沙声。前方纸鸟展翅飞起。玩家用剪刀在空中裁剪创造新的纸桥通过悬崖。转头看到远处的纸城堡折叠展开。手工纸艺动画风格。
54,VR霓虹合成波风格赛车游戏，玩家在紫色和粉色渐变的虚拟公路上驾驶。道路两侧是发光的棕榈树剪影和网格地面。远处是巨大的落日和几何山脉。车速加快时画面色彩饱和度增加出现扫描线效果。低音合成器节拍与画面震动同步。八十年代复古未来主义视觉风格。
55,第一人称VR折纸风格解谜游戏，玩家站在巨大的折纸世界中。脚下是折叠的纸质地面每一步都发出纸张弯折声。用手抓住纸墙的边角向外拉展开隐藏的通道。转头看到一只折纸鹤在空中盘旋引导方向。远处的纸质火山喷出红色碎纸片。清新的手工折纸美学风格。
56,第一人称VR荒岛求生游戏，玩家在暴风雨后的海滩上醒来。视角从地面缓缓抬起看到散落的飞机残骸和行李箱。站起身转头环顾四周是无尽的碧蓝大海和棕榈树丛林。弯腰捡起一块尖锐的金属片作为第一件工具。远处海面上鲨鱼的背鳍划过水面。写实求生画面。
57,VR雪山求生游戏，玩家在暴风雪中艰难跋涉。视野被飘雪遮挡能见度不足三米。低头看到双手已经冻得发紫。发现前方有山洞入口弯腰钻入。洞内用打火石生火火光逐渐照亮冰壁。转头检查洞穴深处确认安全。体温计在HUD上缓慢回升。写实求生模拟。
58,第一人称VR丛林求生游戏，玩家用自制的长矛在溪流中叉鱼。水面反光使视野明暗交替。一条鱼游过猛力刺下长矛入水溅起水花。成功叉到鱼后举起查看。转头听到丛林中树枝折断声一只美洲虎在灌木后方潜伏。玩家缓缓后退视角保持警觉。写实热带丛林光照。
59,VR太空求生游戏，玩家在受损的太空站中修复氧气系统。打开控制面板焊接断裂的线路火花溅在面罩上。氧气含量百分比在HUD上持续下降。转头看到窗外太阳正从地球边缘升起。完成修复后深呼吸视角随胸部起伏微动。远处另一段空间站正在解体碎片飞散。硬科幻。
60,第一人称VR海底建造游戏，玩家在珊瑚礁旁用收集的材料搭建水下基地。将玻璃面板安装到金属框架上拧紧螺栓。透过新装的玻璃窗看到一只海龟游过。转头检查后方的月池入口确认密封。基地内部的LED灯亮起照亮了玻璃管道走廊。鱼群在基地外好奇游动。科幻水下。
61,VR中世纪建造经营游戏，玩家站在未完工的城堡塔楼顶部俯瞰整个领地。工人们在下方搬运石块修建城墙。转头看到远处麦田中农民在收割。牛车沿着土路缓缓运送物资。突然哨兵敲响警钟远方出现敌军旗帜。玩家快速转头评估防御准备。风格化中世纪画风。
62,第一人称VR沙漠求生游戏，玩家在烈日炙烤的撒哈拉沙漠中行走。视野边缘出现热浪扭曲的海市蜃楼效果。脱水指标闪烁红色警告。发现一棵仙人掌用刀切开挤出汁液饮用。转头看到沙丘后方有绿洲的棕榈树影但无法确定是否真实。头部因脱水而微微晃动不稳。
63,VR深海采矿生存游戏，玩家操作小型潜水器用机械臂采集海底矿石。夹爪抓住一块发光的矿石放入收集舱。雷达警报响起一条巨大的深海鱼从黑暗中冲出撞击潜水器。视角剧烈摇晃仪表盘上多个系统亮起红色故障灯。转头检查船体裂缝海水正在渗入。深海写实。
64,第一人称VR原始人生存游戏，玩家用燧石和干草努力生火。双手反复摩擦石块火星溅落在干草上。小心翼翼地吹气火苗逐渐扩大。视野被升起的烟雾模糊。转头看到洞口外夜色中几双发光的狼眼正在逼近。抓起火把挥舞将狼群逼退。史前写实粗粝画风。
65,VR空间站种植模拟游戏，玩家在微重力的温室舱中照料漂浮的植物。水滴从浇水壶中飘出形成球形缓慢飘向植物。转头看到番茄藤上结出红色果实伸手采摘。果实脱离藤蔓后在空中缓慢旋转。窗外火星的红色表面在远处可见。舱内温馨的LED生长灯发出粉紫色光。
66,第一人称VR古墓探险解谜游戏，玩家在埃及法老墓室中用火把照亮墙壁上的象形文字。仔细靠近辨认符号伸手触碰一个太阳图案。机关启动石墙缓缓移动露出密室。转头看到密室中央一具金色石棺上方悬浮着发光的圣甲虫。地面沙尘被机关气流吹起。写实探险风格。
67,VR维度折叠解谜游戏，玩家站在一个埃舍尔式的不可能建筑中。楼梯同时向上和向下延伸违反物理法则。抬头看到天花板上有人倒立行走。转过一个拐角发现自己回到了起点但重力方向改变。伸手触碰墙壁整个房间旋转九十度重新排列。极简几何视觉风格。
68,第一人称VR深海考古解谜游戏，玩家在沉没的亚特兰蒂斯遗迹中游泳探索。用手拂去石板上的海藻露出古老的铭文。转动一个石质机关装置齿轮缓缓旋转大门打开露出内部的空气泡。游入气泡中摘下呼吸器环顾干燥的古代图书馆。卷轴和水晶球摆满架子。奇幻海底。
69,VR时间操控解谜游戏，玩家可以将视野中的物体加速或倒退时间。对准一棵枯树使用时间倒流看到它从枯枝逐渐长出绿叶开花结果。转头对准坍塌的桥梁倒退时间使其恢复完整。走过桥后松开技能桥再次坍塌。视野边缘出现时间流逝的粒子特效。风格化科幻。
70,第一人称VR微缩世界探索游戏，玩家被缩小到蚂蚁大小在书桌上冒险。铅笔如倒下的巨木横在面前需要攀爬。转头看到一只蚂蚁在远处搬运面包屑体型与玩家相当。书页如大楼般高耸。跳上回形针弹射到达橡皮擦高地。水杯中的水面如湖泊波光粼粼。写实微缩。
71,VR音乐节奏解谜游戏，玩家在由音符和乐器构成的抽象世界中前行。脚下的钢琴键盘路每踩一步发出不同音符。前方的墙壁由五线谱构成需要弹奏正确旋律才能通过。转头看到巨大的小提琴如桥梁横跨深渊。鼓面如弹床可以弹跳至高处。色彩随音乐变换。抽象音乐视觉。
72,第一人称VR光影解谜游戏，玩家在只有黑白的影子世界中冒险。移动光源改变物体的影子形状创造新的路径。将手电筒对准栏杆投射出梯子形状的影子然后走上影子梯子攀爬。转头看到墙上的影子怪物在追赶。跑入光明区域影子怪物消散。极简黑白光影风格。
73,VR植物生长解谜游戏，玩家在荒芜的世界中种下魔法种子。用手引导水流浇灌种子看到它以加速方式生长。藤蔓缠绕上枯死的建筑使废墟重新充满生机。转头将阳光反射镜对准另一颗种子。花朵绽放释放花粉飘向远处的荒地。逐渐整个世界从灰色变为彩色。治愈系画风。
74,第一人称VR记忆宫殿侦探游戏，玩家进入嫌疑人的记忆空间搜集线索。记忆碎片如漂浮的全息屏幕散布在扭曲的空间中。伸手触碰一个碎片播放出一段模糊的记忆场景。转头寻找更多碎片将它们拼接还原真相。记忆空间随线索揭露而逐渐明亮清晰。迷幻超现实风格。
75,VR重力操控解谜游戏，玩家可以随意改变重力方向。按下按钮重力转向墙壁成为新的地面。所有家具和物品翻滚重新落定。玩家站在原来的墙壁上向上看原来的天花板现在是远处的地面。转头重新适应颠倒的空间布局。门在新的重力下变成了地板上的洞口。超现实物理。
76,第一人称VR军事射击游戏，玩家在中东城市巷战中沿墙壁掩护移动。探出头快速扫描前方敌情。子弹打在墙角溅出碎石灰尘。玩家缩回掩体更换弹匣视角低头看双手装填动作。队友在耳麦中报告敌人位置。探身用瞄准镜锁定窗口目标开枪。后坐力使视角上跳。写实军事。
77,VR大逃杀游戏空降阶段，玩家从运输机跳出开始自由落体。视角急速向下地面快速放大。左右转头观察其他跳伞的玩家分布。拉开降落伞瞬间身体猛烈减速视角上扬。操控降落伞转向瞄准目标建筑物的屋顶。着陆后奔跑进入建筑搜刮武器。写实军事竞技风格。
78,第一人称VR中世纪多人战场游戏，玩家身穿板甲站在攻城战前线。周围士兵举着长矛盾牌齐声呐喊冲锋。玩家挥舞巨斧劈砍冲来的敌方骑士。马蹄声震耳弓箭从头顶飞过。一颗投石机的巨石砸在身旁地面溅起泥土和碎石。视角随奔跑和战斗剧烈晃动。史诗战争写实。
79,VR多人太空竞技游戏，玩家在零重力的空间站竞技场中与其他玩家对战。用能量枪射击的同时反作用力将自己推向反方向。抓住把手改变方向转头追踪漂浮的敌人。能量弹在金属墙壁上弹跳反射。一位敌人从上方天花板突袭玩家仰头反击。零重力视角不断翻转。
80,第一人称VR西部牛仔对决游戏，正午的西部小镇街道上玩家与对手面对面站立。手悬在腰间左轮枪套旁。镇上钟楼敲响第三声的瞬间双方同时拔枪。玩家右手抓枪抬起瞄准扣下扳机。子弹擦过对手帽子。对手的子弹击碎身旁的木桶。转身翻滚进入马车后方掩护。西部写实。
81,VR忍者多人潜入游戏，玩家穿着黑色忍者服在月光下的日本城堡屋顶上奔跑。跳跃过瓦片间隙视角随跳跃上下起伏。发现巡逻武士后蹲下视角快速下沉。从腰间抽出手里剑投掷命中远处的灯笼使其熄灭制造黑暗。趁机翻墙进入城堡内部。日式黑暗动作风格。
82,第一人称VR海盗船多人对战游戏，玩家站在帆船甲板上用加农炮瞄准敌船。炮口火光闪烁后坐力使整条船震动视角随之摇晃。炮弹命中敌船桅杆折断倒下。敌海盗抛来钩爪要登船作战。玩家拔出弯刀迎击与登船敌人近身格斗。海浪拍打船身持续摇摆。写实海盗。
83,VR二战空战多人游戏，玩家驾驶螺旋桨战斗机在云层间缠斗。透过座舱玻璃追踪敌机尾部。按下射击键机翼机枪喷射出曳光弹弹道划过天空。敌机冒烟翻滚坠落。另一架敌机从六点钟方向咬尾玩家猛拉操纵杆做桶滚机动天地翻转。G力使视角边缘变暗。写实二战。
84,第一人称VR机器人多人竞技场游戏，玩家操控人形机器人在城市废墟中与其他机器人对战。右臂切换为加特林机枪左臂展开能量盾。密集弹幕击中前方建筑墙壁碎裂。一个敌方机器人从楼顶跳下举起巨锤砸向地面冲击波使视角晃动。喷射背包启动升空俯瞰战场。科幻。
85,VR多人魔法对决竞技游戏，三名法师在浮空竞技场上施放各系魔法。玩家张开双手释放连锁闪电击中一名敌人。左侧敌人投出火球玩家举起冰盾格挡。火与冰碰撞产生大量蒸汽遮蔽视野。穿过蒸汽近身对另一敌人释放重力术将其压在地面。魔法粒子特效华丽。
86,第一人称VR僵尸塔防多人游戏，玩家与队友在废弃商场中设置路障防御丧尸潮。用木板钉死门窗锤击声回荡。转头检查队友在另一个入口布设地雷。第一波丧尸撞开百叶窗涌入玩家举起突击步枪连续射击。弹壳飞出在地板上弹跳。火光照亮商场混乱的场景。写实末日。
87,VR中世纪弓箭手攻城多人游戏，玩家站在城墙箭楼内用长弓射击攀爬云梯的敌军。拉弓时视角微微后仰聚焦远处目标。释放箭矢后追踪飞行轨迹命中攀爬中的士兵。身旁战友被投石机碎石击中倒下。煮沸的油从城墙倾倒在攻城锤上。转头观察另一段城墙战况。
88,第一人称VR现代特种部队多人突袭游戏，夜间行动玩家戴着夜视仪突入恐怖分子据点。绿色夜视画面中队友手势指挥就位。闪光弹破窗而入白光闪烁敌人被震晕。玩家冲入房间近距离连开数枪清除目标。转头确认角落安全喊出清除口令。紧张的呼吸声在耳麦中。
89,VR武侠多人切磋游戏，玩家在瀑布前的岩石平台上与另一剑客过招。对手刺出一剑玩家侧身闪避剑尖从面前划过。反手劈出回击被对手格挡双剑交错火花飞溅。跳起踏在瀑布岩壁上借力再跃发动空中攻击。水雾在战斗中被剑气切开。中国风武侠写实画风。
90,第一人称VR太空陆战队多人游戏，玩家从空降舱中射出落在外星球表面。冲出舱门举起脉冲步枪扫射涌来的虫族外星生物。绿色酸液血浆溅在面罩上视野受到干扰。队友呼叫空中支援轰炸机掠过头顶投下等离子炸弹。爆炸冲击波使视角后仰。科幻军事写实风格。
91,第一人称VR太空探索游戏，玩家驾驶小型飞船缓缓接近一颗环形行星。巨大的冰晶环带在座舱窗外展开如发光的公路。调整航向穿过环带间隙小冰晶颗粒打在船体上发出叮叮声。转头看到行星表面的巨大风暴眼正在旋转。远处双星系统的两颗恒星如双瞳。安静的太空探索。
92,VR深海潜水模拟游戏，玩家在温暖的热带海域自由潜水。透过面罩看到五彩斑斓的珊瑚礁和鱼群。一只海龟在面前缓缓游过伸手几乎触碰到龟壳。向下看是深蓝色的海渊。抬头看到海面上的阳光形成波动的光网。气泡从呼吸器缓缓升起。和平写实海洋渲染。
