id,prompt
20,"End-effector camera view of a dispensing robot performing phone camera module encapsulation. A precision dispensing needle applies black UV-cure adhesive around a miniature CMOS sensor. The adhesive volume is precisely controlled at the microliter level, forming a uniform seal ring. The microlens array on the sensor surface displays rainbow colors under the light. The syringe needle diameter in the frame is less than 0.3mm. An ultra-macro image with extremely shallow depth of field."
21,"End-effector sensor view of a soldering robotic arm during selective wave soldering of a circuit board. The robot precisely dips the PCB into the solder pot, allowing only the through-hole components requiring soldering to contact the solder wave. The golden liquid tin shimmers with a molten luster at 400 degrees. After soldering, the PCB is lifted, revealing neatly arranged, shiny solder joints on the bottom. Solder dross and flux fumes form a thin haze in the image. An industrial thermal-imaging quality feel."
22,"Visual guidance view from the end of a robotic arm during LED chip sorting. A high-speed SCARA arm uses a vacuum nozzle to pick up individual micro LED chips from a sapphire substrate and place them into a sorting tray. The chips are less than one millimeter in size and appear as tiny light spots in the vision system. Hundreds of chips already sorted by brightness grade are arranged in rows on the sorting tray. The extremely fast motion creates motion blur as the nozzle moves back and forth."
23,"Wrist camera view of a collaborative robot during server rack assembly. The robot is inserting a hard drive tray into a drive bay in the server cabinet. The metal guide rails align and the tray slides into position with the latch clip locking with a click. Inside the cabinet, densely arrayed hard drive indicator LEDs flash green. Neatly bundled network cables and power cables on the cable management arm fill the background. Blue LED lighting in the cold aisle provides a cool-toned ambient light."
24,"Sensor view of a precision assembly robot during watch movement assembly. A six-axis micro robot uses micro tweezers to pick up a 2mm-diameter ruby bearing and place it into the jewel hole of the movement base plate. The brass gears and blued steel screws of the movement appear like a miniature mechanical city under macro magnification. The edge of the mainspring barrel's spiral spring is clearly visible. The white surface of the dust-free workbench serves as the background. Ultra-high magnification macro imaging."
25,"End-effector camera view of a cable processing robot on an automotive wire harness production line. The robot pulls a wire of the specified color from the wire rack and cuts it to a precise length. The stripping blade head removes the insulation from the wire end, exposing the copper core. The copper core is then inserted into a terminal crimping die for hydraulic crimping. The crimped terminal displays a perfect bell-mouth shape in the frame. Multi-colored wires are arranged like a rainbow in the background."
26,"Sensor view of a solder paste printing robotic arm at the stencil printing station on an SMT production line. The squeegee blade pushes silver-gray solder paste through the stencil apertures onto the PCB pads. The precisely etched stencil openings align perfectly with the pad pattern below. The solder paste flows under the squeegee's push like miniature plowing. After printing, the stencil lifts to reveal a neat solder paste pattern on the pads. An industrial macro overhead shot."
27,"Sensor view of a chip bonding robotic arm during semiconductor back-end packaging. The gold wire bonder head draws 25-micrometer-diameter gold wire at high speed between the chip pad and the lead frame. The gold wire forms a precise arc loop in the air. The circuit pattern on the chip surface resembles a city aerial view under high magnification. The gold ball at the bonding point is approximately 80 micrometers in diameter and gleams with a golden luster. Ultra-high magnification imaging."
28,"End-effector probe view of a test robot during wafer-level chip testing. Hundreds of test probes as thin as hair on the probe card simultaneously press against the chip pads on the wafer. The contact marks between probe tips and pads are visible under high magnification. The repeating chip pattern on the wafer surface extends like a checkerboard. The precision XY stage of the probe station slowly steps to the next chip position below."
29,"End-effector sensor view of a rework robot at a BGA chip rework station. The infrared heating head is reflowing the solder balls on the bottom of a BGA-packaged chip. A thermal imaging overlay shows the chip temperature gradually rising from room temperature to 240 degrees Celsius. The solder balls begin to melt as the chip settles slightly. The vacuum nozzle lifts the chip at the right moment, revealing the molten solder ball array on the PCB pads. Thermal radiation interferes with the image."
30,"Sensor view of a fiber optic connector assembly robot on a telecommunications equipment production line. The robot's precision gripper is inserting a 125-micrometer-diameter optical fiber core into a ceramic ferrule. The fiber end face under the microscope reveals the concentric circle structure of the core and cladding. UV-cure adhesive is injected, then a UV lamp irradiates for three seconds to cure. The blue jacket of the fiber patch cord is visible at the frame's edge. Extremely high magnification."
31,"End-effector camera view of a food sorting robot on a fruit packing line. The vision recognition system is evaluating red apples moving rapidly on the conveyor belt. The robotic arm's pneumatic suction cup picks up an apple with slight bruising from the belt and places it into the reject channel. The remaining apples continue forward in various sizes and colors. A water mist spray system adds fine water droplets to the image. Cool-white LED food-grade lighting."
32,"Shoulder-mounted camera view of a palletizing robot at the end of a beer filling line. The robot is grabbing a full layer of 24-bottle beer cartons from the conveyor and stacking them on a wooden pallet. The clamping-style end effector squeezes an entire layer of cartons from both sides. Four neatly stacked layers are arranged like building blocks. New cartons keep arriving on the conveyor. The stainless-steel equipment of the filling line reflects fluorescent light in the distance."
33,"End-effector sensor view of a cutting robot in a meat processing facility. An ultrasonic blade is dividing frozen pork into precisely portioned cuts. The blade cuts through the frozen meat with almost no resistance, producing a mirror-smooth cut surface. The white fat layer texture and red muscle tissue form a marbling pattern on the cross-section. A small amount of blood water sits on the stainless-steel work surface. The lens edges fog slightly in the low-temperature environment."
34,"End-effector camera view of an injection molding extraction robot on a food container production line. The robotic arm reaches into a freshly opened injection mold to retrieve a still-warm transparent plastic cup. The parting line on the mold leaves a fine flash along the cup rim. The cup body is still slightly soft, and the mechanical fingers grip gently to prevent deformation. The massive clamping unit and thick tie bars of the injection molding machine flank both sides of the frame. High-temperature plastic off-gassing creates a slight haze."
35,"End-effector camera view of a robotic arm at a chocolate production line pouring station. The robot-controlled pouring head precisely fills deep brown liquid chocolate into silicone molds. The chocolate flows and fills the mold cavities evenly. Tiny air bubbles rise to the surface. Dozens of molds advance in a row on the conveyor awaiting cooling and solidification. The workshop temperature is strictly controlled with a sweet aroma in the air. Warm-toned lighting."
36,"End-effector sensor view of a sorting robot on a seafood processing line for shrimp grading. The vision system identifies fresh shrimp on the conveyor in real time and sorts them by size. The robot's pneumatic gripper quickly picks up a large prawn and places it into the designated channel. The semi-translucent shell texture and antennae of the shrimp are clearly visible at close range. An ice-water slurry flows on the conveyor to maintain freshness. A stainless-steel environment with cool-toned imagery."
37,"End-effector camera view of a pizza-making robot in a fast-food chain central kitchen. The robotic arm squeezes a measured amount of tomato sauce onto the center of a dough base, then uses a silicone spatula attached to its end effector to spread it evenly in a spiral pattern. Red sauce forms uniform coverage on the white dough. Next, the topping arm distributes shredded cheese and toppings. The conveyor sends the finished pizza into a tunnel oven. Food-grade white ambient lighting."
38,"End-effector camera view of a bottling line robot in a soy sauce filling workshop. The robot removes a freshly filled dark soy sauce bottle from beneath the filling head and places it onto the conveyor. The liquid level at the bottle opening still sways slightly. A capping head descends from above to tighten the red bottle cap. The bottle label is precisely applied by a labeling machine during conveyance. Stainless-steel piping and sanitary connectors reflect light in the background."
39,"Sensor view of a bread production line robot at an automatic slicing station. The robot feeds a cooled loaf of sandwich bread into a high-speed reciprocating slicer. The blade slices the bread into uniform pieces at dozens of strokes per second. Bread crumbs scatter from the cutting point like brown dust. The sliced bread pieces are neatly arranged like dominoes. The bread on the conveyor emits a pale-yellow warm color tone."
40,"Camera view of a dairy production line robot at a yogurt filling and sealing station. The heat-seal head at the robot's end effector presses an aluminum foil lid onto a plastic yogurt cup. At the moment of heat-sealing, the plastic at the rim slightly melts and bonds with the foil. The sealed cup surface is smooth and flat with clearly printed text. Dozens of white yogurt cups are arranged in a grid on the conveyor. Clean food workshop with a cool-white color tone."
41,"End-effector sensor view of a tea packaging robot on a tea portioning line. The robot's weighing hopper pours precisely measured green tea leaves into an aluminum foil pouch. The tea leaves tumble and scatter during the pour. The curled shape and deep green color of the dried tea leaves are visible in the frame. A sealing machine heat-seals the pouch opening. In the distance, fine particles from the tea roasting room are visible suspended in beams of light."
42,"End-effector camera view of a cake decorating robot in a bakery central factory. The robot-controlled piping nozzle precisely pipes rose-shaped cream flowers on top of a white cream cake. Pink cream spirals out of the stainless-steel piping tip in layered swirls. The cake turntable rotates slowly in coordination with the robot's piping trajectory. Completed cream flowers are arranged in a circular pattern. Food-safe warm-toned lighting environment."
43,"End-effector sensor view of an arc welding robot performing MAG welding on a structural steel component. The electric arc formed at the wire tip emits intense white light at the center of the frame. The molten pool flows along the weld seam and solidifies into a silver fish-scale pattern weld bead. Spattered weld slag particles fly outward from the arc like shooting stars. Copper-colored spatter has accumulated around the welding torch nozzle. The image is severely overexposed at center with normal exposure at the edges."
44,"End-effector sensor view of a laser cutting robot during steel plate laser cutting. The focused laser beam cuts a straight-line path through a 10mm-thick carbon steel plate. Molten orange-red metal surges from the cutting kerf and is blown out by the assist gas. The cut surface is mirror-smooth with no burrs. Smoke rises from the cutting point and is drawn away by the fume extraction system. Rust and mill scale on the steel surface are visible ahead of the laser."
45,"End-effector camera view of a plasma cutting robot during heavy plate cutting. The plasma arc jets from the torch nozzle forming a blue-white high-temperature stream that penetrates a 25mm-thick steel plate. Molten metal sprays from the bottom of the plate, creating a bright metallic waterfall. The steel on both sides of the kerf turns blue-purple temper colors from the high temperature. Dense smoke rises from the cutting area. The sensor is severely overexposed from plasma arc light interference."
46,"End-effector sensor view of a grinding robot performing surface grinding on a casting. A high-speed rotating grinding wheel presses against the cast iron surface, removing parting line flash. Iron filings and abrasive debris fly from the contact point like a cascade of orange sparks. The casting surface gradually transitions from rough casting texture to a smooth, bare-metal finish. The grinding wheel wears down and decreases in diameter during use. Vibration transmitted to the sensor causes slight image blur."
47,"End-effector camera view of a bending robot during sheet metal feeding into a press brake. The robot precisely feeds a steel plate into the V-die opening of the hydraulic press brake. The upper punch slowly descends, bending the steel plate to a precise angle. The metal emits a faint creaking sound at the bend. The protective film on the steel surface stretches and turns white at the bend point. The press brake's massive hydraulic cylinders and clamping plate loom above the frame. Even industrial lighting with no shadows."
48,"End-effector sensor view of a TIG welding robot performing precision welding on stainless-steel pipe. The tungsten electrode produces a stable blue-violet arc, forming a bright molten pool at the pipe butt joint. Filler wire feeds into the pool from the side. Inside the argon shielding gas envelope, the weld surface exhibits perfect gold and blue oxidation colors. The root pass on the pipe interior forms uniformly. The pristine stainless-steel surface reflects a precision metallic luster."
49,"End-effector camera view of a polishing robot finishing a stainless-steel kitchen utensil. A rotating cloth wheel charged with green polishing compound contacts the stainless-steel pot body at high speed. The polishing contact point heats up as the stainless-steel surface gradually transforms from matte to mirror finish. The pot surface begins to clearly reflect the inverted image of the workshop environment. Fine green polishing dust forms a subtle haze in the air."
50,"End-effector sensor view of a friction stir welding robot during aluminum alloy plate welding. The rotating stir tool plunges into the butt joint of two aluminum plates. The metal softens and undergoes plastic flow under frictional heat, forming a solid-state weld. The aluminum alloy around the stir tool turns dark red, indicating the temperature approaches but does not reach the melting point. The weld surface forms a characteristic onion-ring texture. Aluminum shavings curl away from the stir point like silver ribbons."
51,"End-effector camera view of a stud welding robot performing deck stud welding on a ship. The welding gun fuses a metal stud to a thick steel plate surface in an instantaneous arc. White light flashes and weld spatter scatters at the moment of welding. The completed stud stands firmly upright on the plate, with a neat fillet of weld metal formed at its base. The anti-rust primer on the steel surface is charred black around the weld. Multiple welded studs are arranged in the background."
52,"End-effector sensor view of a waterjet cutting robot during precision cutting of composite materials. An ultra-high-pressure water jet mixed with garnet abrasive cuts through a carbon fiber composite panel. Water mist sprays in all directions from the cutting point, forming a conical spray. The layered structure of the carbon fiber is clearly visible on the cut face, with alternating black fiber and resin layers. The kerf width is only one millimeter with clean edges and no heat-affected zone. Water flows across the workpiece surface. A wet image."
53,"End-effector camera view of a riveting robot performing aircraft skin riveting. The drill-rivet integrated machine first drills a precise hole in the aluminum alloy skin and then feeds in a rivet for hydraulic upsetting. The rivet head forms a perfect hemispherical protrusion on the skin surface. Completed rivets are aligned in precise straight rows with uniform spacing. The curved aircraft skin reflects arc-shaped light bands under the illumination. An aerospace manufacturing precision scene."
54,"End-effector sensor view of a thermal spray robot applying thermal barrier coating to a turbine blade. The plasma spray gun emits a high-temperature plasma jet that heats ceramic powder to a molten state and sprays it onto the nickel-base superalloy blade surface. The orange flame jet extends over half a meter. The coating builds up layer by layer on the blade's curved surface. The complex cooling hole geometry of the blade is visible at close range. High-temperature thermal radiation interferes with the image."
55,"End-effector sensor view of a pipe welding robot performing all-position welding on a petroleum pipeline. The welding carriage travels along a circular track around the pipe circumference. The torch welds continuously from the twelve o'clock to six o'clock position, constantly adjusting parameters from overhead to flat welding positions. The molten pool shape varies at different positions due to gravity. The anti-corrosion coating on the pipe exterior is burned away, revealing the bare metal. An on-site construction environment in the background."
56,"Shoulder-mounted wide-angle camera view of a warehouse depalletizing robot in an e-commerce logistics center. The robot is picking individual cartons of varying sizes from a five-layer-high mixed-SKU pallet. A vacuum suction cup grips the top surface of the uppermost carton. The vision system identifies barcodes and dimensions in real time. A conveyor below awaits to receive the items. Tall shelving aisles extend into the background like canyons. Warehouse LED cool lighting."
57,"End-effector camera view of a sorting robot in an express parcel sorting center. A delta robot picks parcels from the conveyor at extremely high speed and drops them into the corresponding sorting chutes. Processing two to three parcels per second, the motion is so fast it produces motion blur. Shipping label barcodes on the parcels are parsed in real time by the vision system. Brown cardboard boxes and white plastic-wrapped parcels of varying sizes are mixed on the conveyor. A high-speed action scene."
58,"End-effector sensor view of a case-packing robot on a consumer products packaging line. The robot arranges six bottles of shampoo neatly into a corrugated carton. The colorful labels on each bottle face the same direction. After the last bottle is placed, the carton flaps automatically fold and a case sealer applies tape to close the box. EPE foam dividers inside the case that hold the products in place are visible. Packed cases flow in single file on the conveyor."
59,"End-effector camera view of a pallet stretch-wrapping robot in a finished goods warehouse shipping area. The robot-controlled wrapping head spirals upward around a fully loaded pallet, tightly wrapping transparent stretch film. The film stretches and thins under tension, conforming to the carton surfaces. At the top, the film is cut and heat-sealed. The completed pallet looks as if dressed in a transparent coat. A forklift waits in the distance to transport the pallet. An open warehouse space."
60,"End-effector camera view of an unboxing robot in a product returns processing center. The robot uses a suction cup to peel open the sealing tape on a returned carton. The vision system inspects the condition of the items inside. A tablet computer, intact in its packaging, rests in bubble wrap. The robot removes the product and places it on the inspection conveyor. The damaged carton is crushed and sent to a recycling channel. The return reason on the printed shipping label is legible in the frame."
61,"Sensor view of a high-bay storage and retrieval robot in an automated storage and retrieval system. The robot ascends and descends at high speed along vertical rails among 12-meter-high shelving, storing and retrieving plastic tote bins. Currently, it is retrieving a blue bin from the eighth tier. Densely arranged bins with clearly visible barcode labels line the shelves in orderly rows. The robot extends its load fork to pull out the bin. The high-altitude overhead perspective creates a vertiginous feel."
62,"End-effector camera view of a pharmaceutical sorting robot in a medical logistics center. The robot precisely picks a medicine box of a specified batch number from the pharmacy shelf and places it into a prescription sorting basket. The product name, specifications, batch number, and expiration date on the box are clearly legible in the frame. A cold-storage temperature display in the corner reads 2 to 8 degrees Celsius. The entire environment is clean and orderly like a laboratory. Drug barcodes are scanned and verified by the vision system."
63,"Shoulder-mounted camera view of a tire palletizing robot in a tire warehouse. The robot uses an internal-expansion gripper to grab a black tire from the conveyor and vertically stack it into a four-layer-high pile. The tread grooves and sidewall text on the tire surface are clearly visible at close range. The black rubber surface absorbs light, presenting a matte finish. Stacked tire piles form arrays of black cylinders. A pervasive rubber smell fills the warehouse as the image takes on a dark tone."
64,"End-effector sensor view of a glass handling robot in a flat glass warehouse. A large vacuum suction cup array holds a 3-meter by 2-meter float glass sheet. The perfectly flat glass surface reflects the warehouse ceiling lights and steel structure. The robot inserts the glass sheet into a vertical A-frame storage rack slot. The glass edge appears emerald green under the lighting. Operations are extremely slow and cautious to avoid breakage."
65,"End-effector camera view of a cold-chain logistics robot in a minus-25-degree-Celsius freezer warehouse. The robot moves frozen food pallets in the extreme cold environment. White frost crystals coat the packaging surfaces. A thin layer of frost has also condensed on the robotic arm's metal surfaces. Exhaled moisture forms fog in front of the lens, requiring a continuous defog heater to operate. In the distant depths of the warehouse, LED lights form halos in the ice fog. A frigid scene."
66,"End-effector camera view of a laboratory robot in a pharmaceutical R&D automated laboratory. The robot uses a precision pipette to aspirate samples from a 96-well plate. Transparent liquid forms a precise column at the pipette tip. Colorful chemical reagents in the microplate display a gradient from blue to purple. The robot moves at high speed between different well positions. The bench is tidy with various lab consumables arranged neatly. Cool-white sterile lighting."
67,"End-effector sensor view of a pharmaceutical filling robot in an aseptic filling cleanroom. The robot fills transparent liquid medicine into glass ampoules under ISO Class 5 cleanroom conditions. The drug solution flows from the filling needle into the bottle as the liquid level slowly rises. After filling, the neck is flame-sealed by melting the glass closed. The hot glass at the seal turns orange-red, then cools. The entire operation takes place under a laminar flow hood with sterile air flowing uniformly from above."
68,"End-effector camera view of a sample processing robot in a medical testing laboratory. The robot unscrews the purple rubber cap of a blood collection tube, uses a pipette to aspirate a serum sample, and transfers it into a testing cup. The dark-red serum is clearly visible in the pipette tip. Dozens of barcoded blood collection tubes sit in the tube rack. An automated analyzer flashes multicolored indicator lights in the background. A tidy laboratory environment with cool-toned lighting."
69,"Sensor view of a culture inoculation robot in a microbiology laboratory. The robot uses an inoculation loop to streak bacterial suspension onto an agar plate inside a laminar flow clean bench. The semi-transparent agar culture medium surface is smooth like gelatin. The inoculation loop is sterilized in an alcohol lamp flame, emitting an orange glow. Inoculated petri dishes are stacked nearby, awaiting transfer to an incubator. The blue-violet light of a UV sterilization lamp is visible at the frame's edge."
70,"End-effector camera view of a tablet packaging robot on a pharmaceutical packaging line. The robot picks tablets from a counting tray and places them into the blisters of a blister pack. White round tablets seat precisely into each cavity. Aluminum foil lidding is heat-sealed from above onto the PVC base, enclosing the tablets. A die cutter separates the continuous blister strip into individual packs. Each pack contains ten neatly arranged tablets. A GMP cleanroom environment."
71,"Sensor view of a freeze-dryer loading robot in a biopharmaceutical facility. The robot loads trays of small vials containing vaccine intermediates onto the freeze-dryer shelves. The liquid in the glass vials is a pale yellow. The polished stainless-steel interior of the freeze-dryer chamber reflects the vials like a mirror. The shelf spacing is precise, and the robot pushes each tray into position. An ultra-clean environment where every action requires verification and documentation."
72,"End-effector camera view of a centrifuge loading robot in a blood products facility. The robot precisely places centrifuge bags filled with plasma into the rotor cups of a high-speed centrifuge, paying attention to balance. The yellow plasma sways inside the bags. The aluminum alloy rotor cups are arranged symmetrically. Before closing the centrifuge lid, the balance weight of each position is verified on the control panel display. The lens edges fog slightly in the low-temperature workshop."
73,"End-effector sensor view of a reagent preparation robot in a chemical analysis laboratory. The robot uses a precision balance to weigh white powdered reagent. The digits on the balance display fluctuate at the last decimal place, approaching the target value. After weighing, the robot pours the powder into a volumetric flask and adds deionized water. The powder slowly dissolves and diffuses in the water, forming a pale blue solution. Various glass laboratory vessels reflect light in the background."
74,"Sensor view of a PCR sample processing robot in a genetic testing laboratory. The robot uses an eight-channel pipette to simultaneously aspirate DNA extracts from eight samples and dispense them into PCR reaction tubes. Tiny volumes of transparent liquid hang like droplets in the pipette tips. The lids of the eight-strip PCR tubes are individually pressed to seal. The samples are loaded into the metal heating block of a PCR thermal cycler. A green fluorescence detection probe flashes inside the instrument."
75,"End-effector camera view of a cell culture robot in a biotechnology R&D laboratory. The robot changes the culture medium for cell culture flasks inside a sterile laminar flow hood. An electronic pipette aspirates the old medium and dispenses fresh pink DMEM culture medium. The adherent cell layer at the bottom of the culture flask appears semi-transparent. The CO2 incubator door opens, and the warm, humid interior environment fogs the lens."
76,"End-effector camera view of a construction 3D printing robot at a concrete house printing site. A massive gantry-type print head extrudes gray concrete slurry layer by layer. Each layer of concrete strip is approximately two centimeters thick and stacks to form walls. The extruded cement slurry rapidly sets in the air, forming characteristic layered textures on the surface. The printed wall already exceeds one meter in height. Dust flies at the construction site. Outdoor natural light."
77,"End-effector sensor view of a tunnel shotcrete robot during subway tunnel construction. The robot-controlled spraying arm blasts concrete slurry at high velocity onto the freshly excavated rock surface. The gray slurry accumulates on the rock face, forming an initial support layer. Rebound debris flies off the rock wall. Uneven tunnel lighting alternates between bright and dark zones. Cracks and water seepage in the rock wall are clearly visible before shotcreting. An underground, damp construction environment."
78,"End-effector camera view of a rebar-tying robot on a building construction site. The robot automatically ties wire at rebar intersection nodes. The rotating tying head wraps galvanized wire around two crossing rebars and twists it tight. Dense deformed rebar crisscrosses like a grid throughout the frame. Rust and mud on the rebar surfaces are visible at close range. Concrete dust from the construction site fills the air."
79,"Sensor view of a pipe welding crawling robot during petrochemical pipeline construction. A small welding robot clings to the outer wall of a large-diameter steel pipe and travels along a circumferential track while welding. The perspective curves along the pipe surface as the robot moves. The welding arc illuminates the weld groove on the pipe surface. The anti-corrosion coating on the pipe interior is damaged and discolored on both sides of the weld. An outdoor construction background shows pipe supports and cranes."
80,"End-effector camera view of a bricklaying robot during automated masonry construction. The robot's suction cup picks up a brick from a pallet, applies mortar, and precisely places it onto the wall. Mortar slightly squeezes out of the brick joints. The laid brick wall has a neat texture with uniform joints as if printed. A level laser projects a red reference line on the wall surface. Construction noise and dust fill the background. Outdoor daylight alternates with shadows."
81,"Sensor view of a bridge inspection wall-climbing robot inspecting the underside of a concrete bridge. The robot clings to the bridge soffit with vacuum suction cups, looking upward in a completely inverted perspective. Cracks, water stains, and rebar corrosion-induced spalling marks are visible on the bridge underside. A red laser scan line from the inspection sensor moves across the concrete surface. Below lies a valley or river surface several dozen meters down. The high-altitude perspective creates a sense of unease."
82,"End-effector camera view of a demolition robot at a building demolition site. The remotely controlled demolition robot's hydraulic breaker hammer is smashing a concrete floor slab. Each impact generates tremendous vibration with debris and dust flying everywhere. Rebar is exposed from the fractured concrete and bent. The image shakes severely from the continuous impacts. Dust obscures visibility, tinting the frame gray-yellow. Rubble and scattered building materials pile up at the demolition site."
83,"End-effector sensor view of a coating spray robot performing anti-corrosion painting in a ship drydock. The robot sprays red antifouling primer on the massive hull plating. The spray gun's wide fan pattern covers a large area. Red paint forms a uniform wet film on the steel surface. Weld seams and plate edge textures are faintly visible beneath the paint. Steel structural supports and scaffolding inside the drydock are visible in the distance. An industrial-grade painting environment."
