id,prompt
49,抛光机器人末端摄像头画面，不锈钢厨具表面抛光。旋转的布轮蘸取绿色抛光膏贴合在不锈钢锅体表面高速旋转。抛光接触点温度升高不锈钢表面从哑光逐渐变为镜面反射。锅体表面开始清晰映射出车间环境的倒影。抛光粉尘在空气中形成细微的绿色雾气。
50,搅拌摩擦焊机器人末端传感器画面，铝合金板材焊接。旋转的搅拌头插入两块铝板对接处。金属在摩擦热作用下软化塑性流动形成固态焊缝。搅拌头周围的铝合金变为暗红色表示温度接近但未达熔点。焊缝表面形成特征性的洋葱环纹理。铝屑如银色卷发从搅拌点飞出。
51,螺柱焊接机器人末端摄像头画面，船舶甲板螺柱焊。焊枪将金属螺柱在电弧瞬间焊接到厚钢板表面。焊接瞬间白光闪烁焊渣四溅。完成后螺柱牢固直立在钢板上根部形成一圈整齐的焊肉。钢板表面的防锈底漆被焊接热量烧焦变黑。多个已焊螺柱排列在视野背景中。
52,水刀切割机器人末端传感器画面，复合材料精密切割。超高压水射流混合石榴石磨料切割碳纤维复合板。切割点水雾四溅形成锥形喷雾。碳纤维的层状结构在切面上清晰可见黑色纤维层与树脂层交替。切割缝宽度仅一毫米边缘整齐无热影响区。水在工件表面流淌。潮湿画面。
53,铆接机器人末端摄像头画面，飞机蒙皮铆接作业。钻铆一体机先在铝合金蒙皮上钻出精确孔径然后送入铆钉液压镦紧。铆钉头在蒙皮表面形成完美的半球形突起。已铆接的铆钉排列成精确的直线间距均匀。飞机蒙皮的曲面在灯光下反射出弧形光带。航空制造精度画面。
54,热喷涂机器人末端传感器画面，涡轮叶片热障涂层喷涂。等离子喷枪喷出高温等离子射流将陶瓷粉末加热至熔融态喷射到镍基合金叶片表面。橙色的火焰射流长度超过半米。涂层逐层堆积在叶片曲面上。叶片复杂的冷却孔几何结构在近距离可见。高温环境热辐射干扰画面。
55,管道焊接机器人末端传感器画面，石油管道全位置焊接。焊接小车沿环形轨道围绕管道圆周移动。焊枪在十二点钟到六点钟位置连续焊接从仰焊到平焊不断调整参数。熔池在重力作用下不同位置形态各异。管道外壁的防腐层被烧除露出金属本色。现场施工环境背景。
56,仓储拆垛机器人肩部广角摄像头画面，电商物流中心。机器人正在从高五层的混合SKU托盘上逐件拾取不同尺寸的纸箱。真空吸盘吸住最顶层纸箱的上表面。视觉系统实时识别箱子的条形码和尺寸。传送带在下方等待接收。高大的货架通道在背景中延伸如峡谷。仓库LED冷光。
57,分拣机器人末端摄像头画面，快递分拣中心。并联三角机器人以极高速度从传送带上抓取快递包裹投入对应的格口。每秒处理两到三个包裹动作快到产生运动模糊。包裹上的面单条码在视觉系统中被实时解析。传送带上大小不一的棕色纸箱和白色塑料袋包裹混杂。高速动作画面。
58,装箱机器人末端传感器画面，消费品包装线。机器人将六瓶洗发水整齐排列放入瓦楞纸箱。每瓶的彩色标签朝向统一。放入最后一瓶后纸箱挡板自动折叠封箱机用胶带封口。视野中可见箱内的EPE缓冲隔板将产品固定。产线上成箱的产品在传送带上鱼贯而行。
59,托盘缠绕机器人末端摄像头画面，成品仓库出货区。机器人控制的缠绕头围绕满载托盘旋转上升将透明拉伸膜紧紧缠绕。薄膜在张力下拉伸变薄紧贴纸箱表面。缠绕到顶部时膜被切断热封。完成的托盘如穿上了透明外衣。叉车在远处等待将托盘运走。仓库开阔空间。
60,拆包机器人末端摄像头画面，退货处理中心。机器人用吸盘揭开退货纸箱的封口胶带。视觉系统检查箱内商品状态。一台平板电脑包装完好放在气泡膜中。机器人取出商品放到检测传送带上。破损的纸箱被压扁送入回收通道。退货包裹的打印面单上的退货原因在视野中可辨。
61,高位货架存取机器人传感器画面，自动化立体仓库。机器人沿垂直导轨高速升降在十二米高的货架间存取塑料周转箱。当前正在从第八层货位取出一个蓝色箱子。货架上密密麻麻的箱子排列整齐每个上面的条码标签清晰。机器人伸出货叉将箱子拉出。高空俯瞰画面有眩晕感。
62,药品分拣机器人末端摄像头画面，医药物流中心。机器人从药品货架上精确拾取指定批号的药盒放入处方分拣篮中。药盒上的品名规格批号有效期在视野中清晰可读。冷藏区的温度显示器在画面角落显示二到八摄氏度。整个环境洁净有序如实验室。药品条码被视觉系统扫描验证。
63,轮胎码垛机器人肩部摄像头画面，轮胎仓库。机器人用内撑式夹具从传送带上抓取黑色轮胎垂直码放成四层高的垛。轮胎表面的花纹沟槽和侧壁文字在近距离清晰。橡胶的黑色表面吸收光线呈现哑光质感。已码好的轮胎垛如同黑色圆柱阵列。仓库中橡胶气味弥漫画面色调偏暗。
64,玻璃搬运机器人末端传感器画面，平板玻璃仓储。大型真空吸盘阵列吸附住一整块三米乘两米的浮法玻璃板。玻璃表面完美平整反射出仓库天花板的灯光和钢结构。机器人将玻璃板插入竖直的A型存放架插槽。玻璃边缘在灯光下呈现翠绿色。操作极其缓慢谨慎避免破碎。
65,冷链物流机器人末端摄像头画面，零下二十五度冷冻仓库。机器人在极寒环境中搬运冷冻食品托盘。包装袋表面结满白色霜花。机械臂金属表面也凝结了一层薄霜。呼出的水汽在镜头前形成雾气需要除雾加热器持续工作。远处仓库深处的LED灯在冰雾中形成光晕。极寒画面。
66,实验室机器人末端摄像头画面，药品研发自动化实验室。机器人用精密移液器从九十六孔板中吸取样品。透明的液体在移液器尖端形成精确的液柱。微量板中的彩色化学试剂呈现从蓝到紫的渐变。机器人在不同孔位间高速移动。实验台面整洁摆放着各种实验耗材。冷白色无菌照明。
67,制药灌装机器人末端传感器画面，无菌灌装车间。机器人在百级洁净环境下将透明药液灌入玻璃安瓿瓶。药液从灌装针头流入瓶中液面缓缓上升。灌装完成后封口烧结将瓿颈熔封。高温玻璃在封口处变为橙红色然后冷却。整个操作在层流罩下进行无菌气流从上方均匀吹下。
68,样品处理机器人末端摄像头画面，医学检验实验室。机器人拧开采血管紫色橡胶盖用移液枪吸取血清样本转移到检测杯中。暗红色的血清在吸头中清晰可见。试管架上数十支采血管上贴着条码标签。自动分析仪在背景中闪烁多色指示灯。整洁的实验室环境冷色调照明。
69,培养基接种机器人传感器画面，微生物实验室。机器人在超净工作台中用接种环将菌液在琼脂平板上划线接种。半透明的琼脂培养基表面光滑如果冻。接种环在酒精灯火焰中灼烧灭菌发出橙色光。已接种的培养皿堆叠在旁等待送入培养箱。紫外消毒灯的蓝紫色光在画面边缘可见。
70,药片包装机器人末端摄像头画面，制药包装线。机器人将药片从计数盘中拾取放入泡罩包装的凹槽中。白色圆形药片在每个凹槽中准确就位。铝箔盖材从上方热封在PVC底材上将药片密封。冲裁刀将连续的泡罩板裁切成单板。每板上十粒药片排列整齐。GMP洁净车间环境。
71,冻干机装载机器人传感器画面，生物制药车间。机器人将装满疫苗半成品的小瓶整盘放入冻干机的搁板上。玻璃小瓶中的液体呈微黄色。冻干机不锈钢腔体内壁抛光如镜反射出瓶子的倒影。搁板间距精确机器人将每盘推入到位。超洁净环境每个动作都需验证记录。
72,离心机上下料机器人末端摄像头画面，血液制品车间。机器人将装满血浆的离心袋精确放入高速离心机的转头杯中注意配平。黄色血浆在袋中晃动。转头的铝合金杯按对称位置排列。关闭离心机盖前核查每个位置的配平重量显示在控制面板上。低温车间镜头边缘轻微起雾。
73,试剂配制机器人末端传感器画面，化学分析实验室。机器人用精密天平称量白色粉末试剂。天平显示屏上的数字在末位跳动逼近目标值。称量完成后机器人将粉末倒入容量瓶中加入去离子水。粉末在水中缓缓溶解扩散形成淡蓝色溶液。实验室各种玻璃器皿在背景中反光。
74,PCR样品处理机器人传感器画面，基因检测实验室。机器人用八联排移液器同时吸取八个样本的DNA提取液加入PCR反应管。微量透明液体在吸头中如水滴悬挂。PCR八联排管盖被逐个压紧密封。样品被送入PCR热循环仪的金属加热块。绿色荧光检测探头在仪器中闪烁。
75,细胞培养机器人末端摄像头画面，生物技术研发实验室。机器人在无菌超净台中更换细胞培养瓶的培养基。用电动移液器吸去旧培养基加入新鲜的粉红色DMEM培养基。培养瓶底面可见贴壁生长的细胞层呈半透明状。CO2培养箱门打开内部温暖潮湿的环境使镜头起雾。
76,建筑3D打印机器人末端摄像头画面，混凝土房屋打印现场。巨型龙门式打印头正在逐层挤出灰色混凝土浆料。每层约两厘米厚的混凝土条叠加形成墙体。挤出的水泥浆在空气中快速凝固表面形成特征性的层叠纹理。已打印的墙体高度超过一米。施工现场尘土飞扬。户外自然光。
77,隧道喷浆机器人末端传感器画面，地铁隧道施工。机器人控制的喷射臂将混凝土浆料高速喷射到新开挖的岩石表面。灰色浆料在岩面上堆积形成初期支护层。回弹的碎渣从岩壁飞溅。隧道内照明不均匀明暗交替。岩壁上的裂缝和渗水在喷浆前清晰可见。地下施工潮湿环境。
78,钢筋绑扎机器人末端摄像头画面，建筑施工现场。机器人在钢筋交叉节点用扎丝自动绑扎。旋转的绑扎头将镀锌铁丝缠绕在两根钢筋交叉处拧紧。视野中密密麻麻的螺纹钢筋纵横交错如网格。钢筋表面的铁锈和泥土在近距离可见。建筑工地的混凝土粉尘弥漫在空气中。
79,管道焊接爬行机器人传感器画面，石化管道施工。小型焊接机器人贴附在大直径钢管外壁上沿圆周轨道爬行焊接。视角随机器人在管道表面移动呈弧形弯曲。焊接电弧照亮管道表面的焊缝坡口。管道内壁的防腐层在焊缝两侧被烧损变色。室外施工背景可见管道支架和吊车。
80,砖墙砌筑机器人末端摄像头画面，自动砌墙施工。机器人吸盘从托盘上吸取砖块涂抹砂浆后精确放置到墙体上。砂浆从砖缝中微微挤出。已砌筑的砖墙纹理整齐砖缝均匀如印刷。水平仪激光线在墙面上投射出红色基准线。施工噪音和粉尘在背景中。户外日光与阴影交替。
81,桥梁检测爬壁机器人传感器画面，混凝土桥梁底面检测。机器人用真空吸盘贴附在桥底向上仰视。视角完全倒置可见桥底面的裂缝水渍和钢筋锈胀痕迹。检测传感器发出的红色激光扫描线在混凝土表面移动。下方是数十米高的深谷或河面。高空作业使画面带有不安定感。
82,拆除机器人末端摄像头画面，建筑拆除现场。遥控拆除机器人的液压破碎锤正在击碎混凝土楼板。每次冲击振动巨大碎石和粉尘飞溅。钢筋从碎裂的混凝土中露出被弯折。画面因持续冲击严重抖动。尘土遮挡视线使画面呈灰黄色。拆除现场废墟和散落的建筑材料堆积。
83,涂料喷涂机器人末端传感器画面，船舶船坞防腐涂装。机器人在巨大的船体外板上喷涂红色防污底漆。喷枪扇面宽广覆盖面积大。红色漆料在钢板表面形成均匀的湿膜。船体的焊缝和钢板边缘纹理在漆面下隐约可见。干船坞内部钢结构支架和脚手架在远处。工业级涂装环境。
84,风力发电叶片检测机器人传感器画面，风电场维护。爬行机器人在巨大的风机叶片表面缓慢移动检测。视野中是白色复合材料叶片表面的微裂纹和雷击损伤。叶片前缘的侵蚀磨损区域粗糙度明显增加。机器人在六十米高空作业背景是蓝天白云和远处的其他风机。高空户外画面。
85,海底管道检测ROV机器人摄像头画面，海底油气管道巡检。水下机器人的探照灯照亮海底泥沙中的管道。管道表面附着海洋生物和沉积物。一处管道支架的混凝土配重块出现裂缝。远处管道消失在漆黑的海水中。水中悬浮颗粒在灯光下如繁星。深海蓝绿色调低能见度画面。
86,木材加工机器人末端摄像头画面，家具制造CNC上下料。机器人将一块橡木板材放入CNC加工中心的夹具中。木材的年轮纹理和天然色泽在近距离清晰。CNC主轴高速旋转的铣刀开始切割木材表面。木屑如雪花般从切割点飞出。锯末和木粉弥漫在空气中。温暖的木材色调。
87,纺织品裁剪机器人末端传感器画面，服装工厂自动裁床。机器人控制的振动刀片在多层布料上按投影的数字版型轨迹高速裁切。布料纤维在切割点飞散。多层布料的截面呈现不同颜色的条纹。真空吸附台将布料牢牢固定在台面上。裁片图案优化排列减少废料。俯拍裁床全景。
88,陶瓷施釉机器人末端摄像头画面，卫浴洁具生产线。机器人持喷釉枪在白色马桶坯体表面喷涂乳白色釉料。釉浆雾化后均匀覆盖在坯体的复杂曲面上。内腔和外壁需要不同角度多次喷涂。釉浆在坯体上流淌形成湿润光泽。未上釉的素坯呈黄灰色质地粗糙。粉尘和釉雾弥漫。
89,光伏组件搬运机器人肩部摄像头画面，太阳能电池板生产线末端。机器人用大面积真空吸盘小心吸取一整块玻璃面板的光伏组件。深蓝色的多晶硅电池片在玻璃下方排列成行反射出金属光泽。组件从层压机出料口取出还带余温。EVA封装材料在边缘微微可见。清洁车间明亮均匀光照。
90,轮毂加工机器人末端传感器画面，汽车铝轮毂CNC车削。机器人将铸造毛坯放入车床卡盘中夹紧。车刀接触旋转的铝合金表面切出光亮的银色金属面。连续的铝屑如银色缎带从切削点卷出。冷却液从喷嘴喷射到切削区域冲走碎屑。轮毂表面从粗糙铸造面变为光亮的加工面。
91,瓷砖铺贴机器人末端摄像头画面，建筑装修现场。机器人背面涂好粘合剂的瓷砖精确贴合到墙面的预定位置。激光投线仪在墙面上打出红色十字基准线。瓷砖边缘与相邻砖缝对齐间距均匀。玻化砖表面的仿大理石纹理在施工灯光下清晰。粘合剂从砖缝中微微挤出。室内施工环境。
92,电缆敷设机器人末端传感器画面，高压变电站。机器人在电缆桥架上牵引粗大的高压电缆。黑色橡胶绝缘层包裹的三芯电缆直径超过十厘米。电缆弯曲处保持规定的最小弯曲半径。桥架上已敷设的电缆并排排列如巨型面条。变电站内高压设备在远处嗡嗡作响。工业安全环境。
